Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words,words_lowvocab,words_original
Intermediate,تحدث عن أهمية الحفاظ على التراث.,Talk about the importance of preserving heritage.,13,60,B2,13,3,"[('تراث', 'noun', 'heritage;inheritance'), ('ثقافة', 'noun', 'civilization;culture'), ('حضارة', 'noun', 'civilization;culture'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تنوع', 'noun', 'diversity;variety'), ('مسؤولية', 'noun', 'responsibility'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('إبداع', 'noun', 'creativity;originality'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('جيل', 'noun', 'epoch;generation'), ('ترميم', 'noun', 'renovation;restoration'), ('ابتكار', 'noun', 'invention'), ('توعية', 'noun', 'enlightening;making_aware;raising_awareness'), ('مسؤوليات', 'noun', 'responsibility'), ('ازدهار', 'noun', 'prosperity;thriving'), ('دعم', 'noun', 'assistance;endorsement;support')]",,"[('تراث', 'noun', 'heritage;inheritance'), ('ثقافة', 'noun', 'civilization;culture'), ('حضارة', 'noun', 'civilization;culture'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تنوع', 'noun', 'diversity;variety'), ('مسؤولية', 'noun', 'responsibility'), ('تعزيز', 'noun', 'backing;in_support_of;praise;pride;reinforcement;supply;support'), ('إبداع', 'noun', 'creativity;originality'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('جيل', 'noun', 'epoch;generation'), ('ترميم', 'noun', 'renovation;restoration'), ('ابتكار', 'noun', 'invention'), ('توعية', 'noun', 'enlightening;making_aware;raising_awareness'), ('مسؤوليات', 'noun', 'responsibility'), ('ازدهار', 'noun', 'prosperity;thriving'), ('دعم', 'noun', 'assistance;endorsement;support')]"
Intermediate,ما هو دور المرأة في المجتمع؟,What is the role of women in society?,6,61,B1,6,2,"[('مجتمع', 'noun', 'society'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('تأثير', 'noun', 'effect;impact;influence'), ('مشاركة', 'noun', 'association;participation'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('قرار', 'noun', 'decision;resolution'), ('تحديات', 'noun', 'challenge'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('وظائف', 'noun', 'function;job;position'), ('مجتمع.', 'noun', 'society')]",,"[('مجتمع', 'noun', 'society'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('تأثير', 'noun', 'effect;impact;influence'), ('مشاركة', 'noun', 'association;participation'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('قرار', 'noun', 'decision;resolution'), ('تحديات', 'noun', 'challenge'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('وظائف', 'noun', 'function;job;position'), ('مجتمع.', 'noun', 'society')]"
Intermediate,ما هو دور المرأة في المجتمع؟,What is the role of women in society?,6,61,B2,6,3,"[('دور', 'noun', 'part;role;round'), ('مسؤوليات', 'noun', 'responsibility'), ('استقلال', 'noun', 'autonomy;independence'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('توازن', 'noun', 'balance;balancing'), ('اقتصاد', 'noun', 'economy;saving'), ('ثقافة', 'noun', 'civilization;culture'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تنمية', 'noun', 'development;growth'), ('مساهمة', 'noun', 'contribution;participation'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('صوت', 'noun', 'sound;voice;vote')]",,"[('دور', 'noun', 'part;role;round'), ('مسؤوليات', 'noun', 'responsibility'), ('استقلال', 'noun', 'autonomy;independence'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('توازن', 'noun', 'balance;balancing'), ('اقتصاد', 'noun', 'economy;saving'), ('ثقافة', 'noun', 'civilization;culture'), ('دعم', 'noun', 'assistance;endorsement;support'), ('تنمية', 'noun', 'development;growth'), ('مساهمة', 'noun', 'contribution;participation'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('صوت', 'noun', 'sound;voice;vote')]"
Intermediate,شرح مفهوم علمي تجده مثيرًا للاهتمام.,Explain a scientific concept that you find interesting.,7,62,B1,7,2,"[('علمي', 'adj', 'academic;scholarly;scientific'), ('ممتع', 'adj', 'gratifying;pleasing'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('منهج', 'noun', 'approach;curriculum;method;program'), ('تطور', 'noun', 'development;event;progress')]",,"[('علمي', 'adj', 'academic;scholarly;scientific'), ('ممتع', 'adj', 'gratifying;pleasing'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('منهج', 'noun', 'approach;curriculum;method;program'), ('تطور', 'noun', 'development;event;progress')]"
Intermediate,شرح مفهوم علمي تجده مثيرًا للاهتمام.,Explain a scientific concept that you find interesting.,7,62,B2,7,3,"[('مفهوم', 'noun', 'concept;definition;meaning;notion;sense'), ('تحليل', 'noun', 'analysis;dissolution'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('استنتاج', 'noun', 'conclusion;deduction;inference'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تطبيق', 'noun', 'application'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تفسير', 'noun', 'Quranic_commentary;commentary;exegesis;explanation'), ('قانون', 'noun', 'law;regulation;rule;statute')]",,"[('مفهوم', 'noun', 'concept;definition;meaning;notion;sense'), ('تحليل', 'noun', 'analysis;dissolution'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('استنتاج', 'noun', 'conclusion;deduction;inference'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تطبيق', 'noun', 'application'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تفسير', 'noun', 'Quranic_commentary;commentary;exegesis;explanation'), ('قانون', 'noun', 'law;regulation;rule;statute')]"
Intermediate,ما هي فوائد ومخاطر مواقع التواصل الاجتماعي؟,What are the benefits and risks of social media?,15,63,B1,15,2,"[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('مواقع', 'noun', 'location;position;site'), ('مشاركة', 'noun', 'association;participation'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('نشر', 'verb', 'announce;publish;spread'), ('تأثير', 'noun', 'effect;impact;influence'), ('حماية', 'noun', 'protecting;protection'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('خصوصيات', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('تحديات', 'noun', 'challenge')]",,"[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('مواقع', 'noun', 'location;position;site'), ('مشاركة', 'noun', 'association;participation'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('نشر', 'verb', 'announce;publish;spread'), ('تأثير', 'noun', 'effect;impact;influence'), ('حماية', 'noun', 'protecting;protection'), ('تأثيرات', 'noun', 'effect;impact;influence'), ('خصوصيات', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('تحديات', 'noun', 'challenge')]"
Intermediate,ما هي فوائد ومخاطر مواقع التواصل الاجتماعي؟,What are the benefits and risks of social media?,15,63,B2,15,3,"[('تواصل', 'noun', 'continuation;continuity'), ('اجتماعي', 'adj', 'social'), ('سلبي', 'adj', 'negative;passive'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('محتوى', 'noun', 'content'), ('إدمان', 'noun', 'addiction;mania'), ('ثقافة', 'noun', 'civilization;culture'), ('تبادل', 'noun', 'exchange'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('ابتكار', 'noun', 'invention')]",,"[('تواصل', 'noun', 'continuation;continuity'), ('اجتماعي', 'adj', 'social'), ('سلبي', 'adj', 'negative;passive'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('محتوى', 'noun', 'content'), ('إدمان', 'noun', 'addiction;mania'), ('ثقافة', 'noun', 'civilization;culture'), ('تبادل', 'noun', 'exchange'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('ابتكار', 'noun', 'invention')]"
Intermediate,كيف غيرت التكنولوجيا حياتنا؟,How has technology changed our lives?,15,64,B1,15,2,"[('تكنولوجيا', 'noun', 'technology'), ('تأثير', 'noun', 'effect;impact;influence'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('تطور', 'noun', 'development;event;progress'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('صناعة', 'noun', 'craft;industry;manufacture;trade'), ('وسائل نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation')]",,"[('تكنولوجيا', 'noun', 'technology'), ('تأثير', 'noun', 'effect;impact;influence'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('تطور', 'noun', 'development;event;progress'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('صناعة', 'noun', 'craft;industry;manufacture;trade'), ('وسائل نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation')]"
Intermediate,كيف غيرت التكنولوجيا حياتنا؟,How has technology changed our lives?,15,64,B2,15,3,"[('وسائل التواصل الاجتماعي', 'adj', 'social'), ('ابتكار', 'noun', 'invention'), ('تطبيقات', 'noun', 'application'), ('تسهيل', 'noun', 'assistance;facilitation'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('ثقافة', 'noun', 'civilization;culture'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تحديث', 'noun', 'renewing;updating'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('افتراضي', 'adj', 'hypothetical'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('تواصل', 'noun', 'continuation;continuity'), ('تجديد', 'noun', 'renewal;renovation'), ('ذكاء اصطناعي', 'adj', 'artificial;synthetic')]",,"[('وسائل التواصل الاجتماعي', 'adj', 'social'), ('ابتكار', 'noun', 'invention'), ('تطبيقات', 'noun', 'application'), ('تسهيل', 'noun', 'assistance;facilitation'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('ثقافة', 'noun', 'civilization;culture'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تحديث', 'noun', 'renewing;updating'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('افتراضي', 'adj', 'hypothetical'), ('تقدم', 'noun', 'advancement;coming_forward;progress'), ('تواصل', 'noun', 'continuation;continuity'), ('تجديد', 'noun', 'renewal;renovation'), ('ذكاء اصطناعي', 'adj', 'artificial;synthetic')]"
Intermediate,ما هو كتابك أو مؤلفك المفضل؟ ولماذا؟,What is your favorite book or author? And why?,7,65,B1,7,2,"[('مؤلف', 'noun', 'author;composer'), ('شخصية', 'noun', 'identity;individual;person;personality'), ('أسلوب', 'noun', 'manner;method;mode;style'), ('أحداث', 'noun', 'event;incident'), ('واقع', 'noun', 'actual;fact;falling;located;reality'), ('وصف', 'noun', 'a;because;characteristic;characterization;considering;description;portrayal;regarding'), ('تأثير', 'noun', 'effect;impact;influence'), ('ممتع', 'adj', 'gratifying;pleasing'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('تعبير', 'noun', 'as_an_expression_(of);expression')]",,"[('مؤلف', 'noun', 'author;composer'), ('شخصية', 'noun', 'identity;individual;person;personality'), ('أسلوب', 'noun', 'manner;method;mode;style'), ('أحداث', 'noun', 'event;incident'), ('واقع', 'noun', 'actual;fact;falling;located;reality'), ('وصف', 'noun', 'a;because;characteristic;characterization;considering;description;portrayal;regarding'), ('تأثير', 'noun', 'effect;impact;influence'), ('ممتع', 'adj', 'gratifying;pleasing'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('تعبير', 'noun', 'as_an_expression_(of);expression')]"
Intermediate,ما هو كتابك أو مؤلفك المفضل؟ ولماذا؟,What is your favorite book or author? And why?,7,65,B2,7,3,"[('رواية', 'noun', 'account;novel;report;story'), ('أدب', 'noun', 'etiquette;good_manner;literature'), ('تحليل', 'noun', 'analysis;dissolution'), ('ثقافة', 'noun', 'civilization;culture'), ('تقليدي', 'adj', 'conventional;traditional'), ('إبداع', 'noun', 'creativity;originality'), ('واقعية', 'adj', 'realistic'), ('تاريخية', 'adj', 'historical'), ('عاطفة', 'noun', 'affection;emotion;sentiment'), ('مؤثر', 'adj', 'impressive;influential'), ('مفهوم', 'noun', 'concept;definition;meaning;notion;sense')]",,"[('رواية', 'noun', 'account;novel;report;story'), ('أدب', 'noun', 'etiquette;good_manner;literature'), ('تحليل', 'noun', 'analysis;dissolution'), ('ثقافة', 'noun', 'civilization;culture'), ('تقليدي', 'adj', 'conventional;traditional'), ('إبداع', 'noun', 'creativity;originality'), ('واقعية', 'adj', 'realistic'), ('تاريخية', 'adj', 'historical'), ('عاطفة', 'noun', 'affection;emotion;sentiment'), ('مؤثر', 'adj', 'impressive;influential'), ('مفهوم', 'noun', 'concept;definition;meaning;notion;sense')]"
Intermediate,ما هو حدث تاريخي مهم في العالم العربي؟ ولماذا هو مهم؟,What is an important historical event in the Arab world? And why is it important?,4,66,B1,4,2,"[('حدث', 'noun', 'event;incident'), ('تأثير', 'noun', 'effect;impact;influence'), ('مجتمع', 'noun', 'society'), ('تطور', 'noun', 'development;event;progress'), ('معركة', 'noun', 'battle;campaign'), ('موقع', 'noun', 'location;position;site'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مشاركة', 'noun', 'association;participation')]",,"[('حدث', 'noun', 'event;incident'), ('تأثير', 'noun', 'effect;impact;influence'), ('مجتمع', 'noun', 'society'), ('تطور', 'noun', 'development;event;progress'), ('معركة', 'noun', 'battle;campaign'), ('موقع', 'noun', 'location;position;site'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('مشاركة', 'noun', 'association;participation')]"
