Level,Arabic Text,Translated Text,Topic_ID,prompt_id,CEFR_level,topic_id,level,words
Intermediate,ما هي أهمية المشاركة في الانتخابات في بلدك؟ هل تعتقد أن الشباب يجب أن يشاركوا أكثر؟,What is the importance of participating in elections in your country? Do you think young people should participate more?,5,89,B,5,"[2, 3]","[('انتخابات', 'noun', 'election;selection'), ('مشاركة', 'noun', 'association;participation'), ('أهمية', 'noun', 'importance;significance'), ('شباب', 'noun', 'styptic_pencil;young_woman;youth'), ('صوت', 'noun', 'sound;voice;vote'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('مسؤولية', 'noun', 'responsibility'), ('مجتمع', 'noun', 'society'), ('حكومة', 'noun', 'administration;government'), ('قرار', 'noun', 'decision;resolution'), ('تأثير', 'noun', 'effect;impact;influence'), ('مواطن', 'noun', 'citizen'), ('قانون', 'noun', 'law;regulation;rule;statute'), ('وعي', 'noun', 'attention;awareness;consciousness'), ('سلطة', 'noun', 'authority;power;rule'), ('نسبة', 'noun', 'link;percentage_figure;rate;ratio;regarding;relation_(concerning)'), ('تصويت', 'noun', 'voting'), ('تطوير', 'noun', 'advancement;development;promotion'), ('توعية', 'noun', 'enlightening;making_aware;raising_awareness'), ('مسؤوليات', 'noun', 'responsibility'), ('دعم', 'noun', 'assistance;endorsement;support'), ('إسهام.', 'noun', 'contribution;participation')]"
Intermediate,كيف تؤثر السياسات الحكومية على حياة المواطنين اليومية؟ قدم أمثلة على ذلك.,How do government policies affect the daily lives of citizens? Provide examples of this.,5,90,B,5,"[2, 3]","[('حكومية', 'adj', 'governmental;official;state'), ('تأثير', 'noun', 'effect;impact;influence'), ('مواطنين', 'noun', 'citizen'), ('اقتصاد', 'noun', 'economy;saving'), ('قوانين', 'noun', 'law;regulation;rule;statute'), ('مجتمع', 'noun', 'society'), ('بيئة', 'noun', 'environment;milieu'), ('دعم', 'noun', 'assistance;endorsement;support'), ('خدمات', 'noun', 'assistance;service'), ('رفاهية', 'noun', 'comfort;luxury'), ('نقل', 'noun', 'quoting;relaying;transfer;transmission;transportation'), ('مواصلات', 'noun', 'communication;connection;continuation;continue'), ('استثمار', 'noun', 'invest;investing;investment'), ('تنمية', 'noun', 'development;growth'), ('استقرار', 'noun', 'stability'), ('عدالة', 'noun', 'fairness;justice'), ('حقوق', 'noun', 'against;law;really;right;towards;truly;truth'), ('مسؤولية', 'noun', 'responsibility'), ('قرار', 'noun', 'decision;resolution'), ('تنفيذ', 'noun', 'carrying_out;execution;implementation'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('توفير', 'noun', 'furnishing;provision'), ('شؤون', 'noun', 'affair;case;condition;importance;matter;situation;status')]"
Intermediate,كيف تبدو حياتك اليومية في المدرسة؟ ما هي الأنشطة التي تستمتع بها أكثر؟,What does your daily life at school look like? What activities do you enjoy the most?,3,91,B,3,"[2, 3]","[('زميل', 'noun', 'associate;colleague;companion'), ('استماع', 'noun', 'listening'), ('مشروع', 'noun', 'enterprise;project'), ('مهارة', 'noun', 'craft;proficiency;skill'), ('مشاركة', 'noun', 'association;participation'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تقييم', 'noun', 'assessment;evaluation;rating'), ('فهم', 'noun', 'understanding'), ('تطوير', 'noun', 'advancement;development;promotion')]"
Intermediate,ما هو الشيء الذي تتعلمه في المدرسة ويهمك كثيرًا؟ لماذا تعتقد أنه مهم؟,What is something you learn in school that matters a lot to you? Why do you think it is important?,3,92,B,3,"[2, 3]","[('أهمية', 'noun', 'importance;significance'), ('مهارة', 'noun', 'craft;proficiency;skill'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('تكنولوجيا', 'noun', 'technology'), ('رياضيات', 'noun', 'mathematician'), ('ثقافة', 'noun', 'civilization;culture'), ('مجتمع', 'noun', 'society'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تحليل', 'noun', 'analysis;dissolution'), ('تطوير', 'noun', 'advancement;development;promotion'), ('فهم', 'noun', 'understanding'), ('تطبيق', 'noun', 'application'), ('تحدي', 'noun', 'challenge'), ('مسؤولية', 'noun', 'responsibility'), ('مشاركة', 'noun', 'association;participation'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('توجيه', 'noun', 'directing;directive;guideline;guiding;instruction;sending')]"
Intermediate,كيف تتخيل حياتك في المستقبل؟ ما هي الأهداف التي ترغب في تحقيقها؟,How do you envision your life in the future? What goals do you want to achieve?,11,93,B,11,"[2, 3]","[('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('وظيفة', 'noun', 'function;job;position'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تطور', 'noun', 'development;event;progress'), ('طموح', 'noun', 'ambition;craving;desire'), ('تحديات', 'noun', 'challenge'), ('إنجازات', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('خبرة', 'noun', 'experience;expertise'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('استقرار', 'noun', 'stability'), ('مشاريع', 'noun', 'enterprise;project'), ('إبداع', 'noun', 'creativity;originality'), ('استثمار', 'noun', 'invest;investing;investment'), ('مجتمع', 'noun', 'society'), ('بيئة', 'noun', 'environment;milieu'), ('توازن', 'noun', 'balance;balancing'), ('ثقافة', 'noun', 'civilization;culture'), ('نمو', 'noun', 'development;growth;progress'), ('تقدم', 'noun', 'advancement;coming_forward;progress')]"
Intermediate,ما هي المهن التي تفكر فيها لمستقبلك؟ لماذا تعتبرها خيارات جيدة بالنسبة لك؟,What professions are you considering for your future? Why do you think they are good options for you?,11,94,B,11,"[2, 3]","[('مهنة', 'noun', 'occupation;profession;vocation'), ('خيارات', 'noun', 'choice;option;selection'), ('محامي', 'noun', 'defense_counsel;lawyer'), ('فنان', 'noun', 'artist'), ('صحفي', 'noun', 'journalist;reporter'), ('مصمم', 'noun', 'designer;stylist'), ('تكنولوجيا', 'noun', 'technology'), ('خبرة', 'noun', 'experience;expertise'), ('مسؤولية', 'noun', 'responsibility'), ('إبداع', 'noun', 'creativity;originality'), ('تحدي', 'noun', 'challenge'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('تطور', 'noun', 'development;event;progress'), ('راتب', 'noun', 'pay;salary;wage'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('وظيفة', 'noun', 'function;job;position'), ('استقرار', 'noun', 'stability'), ('مجتمع', 'noun', 'society'), ('تأثير', 'noun', 'effect;impact;influence'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('قرار', 'noun', 'decision;resolution'), ('تطوير', 'noun', 'advancement;development;promotion')]"
Intermediate,ما هي هوايتك المفضلة وكيف بدأت في ممارستها؟ لماذا تحبها؟,What is your favorite hobby and how did you start practicing it? Why do you enjoy it?,2,95,B,2,"[2, 3]","[('هواية', 'noun', 'hobby;passion'), ('لأن', 'conj_sub', 'that'), ('ممتع', 'adj', 'gratifying;pleasing'), ('مهارة', 'noun', 'craft;proficiency;skill'), ('تطوير', 'noun', 'advancement;development;promotion'), ('استرخاء', 'noun', 'laxity;slackening'), ('فائدة', 'noun', 'benefit;interest_(econ.);use'), ('تحدي', 'noun', 'challenge'), ('إبداع', 'noun', 'creativity;originality'), ('موهبة', 'noun', 'gift;talent'), ('مشاركة', 'noun', 'association;participation'), ('استكشاف', 'noun', 'reconnaissance;scouting'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('ذهني', 'noun', 'intellect;mind'), ('بدني', 'noun', 'body'), ('اجتماعي', 'adj', 'social')]"
Intermediate,هل ترغب في تعلم هواية جديدة؟ ما هي ولماذا تهمك؟,Do you wish to learn a new hobby? What is it and why does it interest you?,2,96,B,2,"[2, 3]","[('هواية', 'noun', 'hobby;passion'), ('مهارة', 'noun', 'craft;proficiency;skill'), ('تطوير', 'noun', 'advancement;development;promotion'), ('استرخاء', 'noun', 'laxity;slackening'), ('إبداع', 'noun', 'creativity;originality'), ('تحدي', 'noun', 'challenge'), ('ممتع', 'adj', 'gratifying;pleasing'), ('اجتماعي', 'adj', 'social'), ('فردي', 'adj', 'individual;personal;private;single'), ('ثقافة', 'noun', 'civilization;culture'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('أداء', 'noun', 'fulfillment;performance'), ('تركيز', 'noun', 'concentration;emphasis;focus;installation'), ('مشاركة', 'noun', 'association;participation'), ('مجتمع', 'noun', 'society'), ('فن', 'noun', 'art;specialty;variety'), ('صناعة', 'noun', 'craft;industry;manufacture;trade'), ('تصميم', 'noun', 'determination;perseverance'), ('نحت', 'noun', 'sculpturing;shaping')]"
Intermediate,ناقش فوائد التعلم عبر الإنترنت.,Discuss the benefits of online learning.,15,97,B,15,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('عبر', 'verb', 'express'), ('مناقشة', 'noun', 'argument;debate'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('مرونة', 'noun', 'flexibility;pliability'), ('محتوى', 'noun', 'content'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('توفير', 'noun', 'furnishing;provision'), ('تكلفة', 'noun', 'charge;cost;cost_computation;expense'), ('افتراضي', 'adj', 'hypothetical'), ('تواصل', 'noun', 'continuation;continuity'), ('تحديث', 'noun', 'renewing;updating'), ('أدوات', 'noun', 'apparatus;instrument;tool'), ('مصادر', 'noun', 'source'), ('تعليمية', 'adj', 'educational;instructional;pedagogical'), ('فردية', 'adj', 'individual;personal;private;single'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تحديات', 'noun', 'challenge'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('مشاركة', 'noun', 'association;participation'), ('تسجيلات', 'noun', 'document;documentation;record;recording;registration'), ('تطبيقات', 'noun', 'application'), ('دعم', 'noun', 'assistance;endorsement;support')]"
Intermediate,ناقش فوائد وأضرار الإنترنت.,Discuss the benefits and harms of the Internet.,15,98,B,15,"[2, 3]","[('فوائد', 'noun', 'benefit;interest_(econ.);use'), ('أضرار', 'noun', 'damage;evil;harm;injury;sin'), ('تواصل', 'noun', 'continuation;continuity'), ('معلومات', 'noun', 'datum;information;item_of_information;known_fact;piece_of_data'), ('عالمية', 'adj', 'international;world;world-wide'), ('تأثير', 'noun', 'effect;impact;influence'), ('خصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('اجتماعي', 'adj', 'social'), ('ترفيه', 'noun', 'amusement;entertainment;recreation'), ('إدمان', 'noun', 'addiction;mania'), ('تكنولوجيا', 'noun', 'technology'), ('ثقافة', 'noun', 'civilization;culture'), ('محتوى', 'noun', 'content'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('بيانات', 'noun', 'communiqué;declaration;statement'), ('انتشار', 'noun', 'diffusion;spread;spreading'), ('اقتصاد', 'noun', 'economy;saving'), ('تطور', 'noun', 'development;event;progress'), ('حماية', 'noun', 'protecting;protection'), ('ابتكار', 'noun', 'invention'), ('مشاركة', 'noun', 'association;participation'), ('تأثيرات.', 'noun', 'effect;impact;influence')]"
Intermediate,كيف يمكنك تحقيق النجاح في الحياة؟,How can you achieve success in life?,17,99,B,17,"[2, 3]","[('طموح', 'noun', 'ambition;craving;desire'), ('تحديات', 'noun', 'challenge'), ('إصرار', 'noun', 'determination;insistence;premeditation'), ('إنجاز', 'noun', 'accomplishment;achievement;effectuation;implementation;success'), ('خبرة', 'noun', 'experience;expertise'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تطوير', 'noun', 'advancement;development;promotion'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('قيادة', 'noun', 'command;commander;leader;leadership'), ('إبداع', 'noun', 'creativity;originality'), ('مرونة', 'noun', 'flexibility;pliability'), ('تركيز', 'noun', 'concentration;emphasis;focus;installation'), ('توازن', 'noun', 'balance;balancing'), ('تحقيق', 'noun', 'achievement;investigation;realization;verification'), ('فرصة', 'noun', 'chance;holiday;opportunity'), ('استثمار', 'noun', 'invest;investing;investment'), ('تحفيز', 'noun', 'break;cut_(tax);getting_ready;incentive'), ('ثقة', 'noun', 'authority;confidence;trust;trustworthy_source'), ('إرادة', 'noun', 'desire;will'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('إنجازات', 'noun', 'accomplishment;achievement;effectuation;implementation;success')]"
Intermediate,كيف نطور نظام التعليم في العالم العربي؟,How can we develop the education system in the Arab world?,7,100,B,7,"[2, 3]","[('تطوير', 'noun', 'advancement;development;promotion'), ('مناهج', 'noun', 'approach;curriculum;method;program'), ('تقنيات', 'noun', 'technique;technology'), ('وسائل', 'noun', 'device;instrument;mean'), ('معرفة', 'noun', '(to)_know;acquaintance;culture;education;information;knowledge'), ('بحث', 'noun', 'discussion;examination;research;search'), ('تحسين', 'noun', 'beautification;improvement;improving;making_better;ornamentation'), ('جودة', 'noun', 'excellence;fineness;high_quality'), ('فرص', 'noun', 'chance;holiday;opportunity'), ('تحديات', 'noun', 'challenge'), ('ابتكار', 'noun', 'invention'), ('تكنولوجيا', 'noun', 'technology'), ('مجتمع', 'noun', 'society'), ('ثقافة', 'noun', 'civilization;culture'), ('تأثير', 'noun', 'effect;impact;influence'), ('بيئة', 'noun', 'environment;milieu'), ('مهارات', 'noun', 'craft;proficiency;skill'), ('تفاعل', 'noun', 'interaction;reaction;reciprocity'), ('مشاركة', 'noun', 'association;participation'), ('تحليل', 'noun', 'analysis;dissolution'), ('تقييم', 'noun', 'assessment;evaluation;rating'), ('نمو', 'noun', 'development;growth;progress'), ('تقدم.', 'verb', 'advance;present')]"
Advanced,تحدث عن تأثير التكنولوجيا على سوق العمل.,Talk about the impact of technology on the labor market.,15,101,C,15,"[4, 5]","[('إنتاجية', 'adj', 'production;productive'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('عمالة', 'noun', 'employment;labor_force'), ('تقنية', 'adj', 'technical'), ('تكيّف', 'noun', 'adaptation;conformity'), ('بطالة', 'noun', 'idleness;joblessness'), ('ثورة صناعية', 'adj', 'artificial;industrial'), ('استدامة', 'verb', 'continue;make_last'), ('مواكبة', 'noun', 'accompanying;escorting;keeping_pace_with'), ('أتمتة.', 'noun_prop', nan)]"
Advanced,ما هي أهمية البحث العلمي في تطوير المجتمع؟,What is the importance of scientific research in developing society?,7,102,C,7,"[4, 5]","[('تقنية', 'adj', 'technical'), ('فرضية', 'noun', 'hypothesis;thesis'), ('تمويل', 'noun', 'backing;financing;funding'), ('تخصص', 'noun', 'major_field;specialization'), ('منهجية', 'adj', 'curricular;methodological;programmatic'), ('استقصاء', 'noun', 'examination;investigation'), ('نقد', 'noun', 'criticism;critique'), ('موارد', 'noun', 'resource;source'), ('استدامة', 'verb', 'continue;make_last')]"
Advanced,تحدث عن دور الحكومات في حماية البيئة.,Talk about the role of governments in protecting the environment.,12,103,C,12,"[4, 5]","[('سياسات', 'noun', 'policy;politics'), ('تشريعات', 'noun', 'legislation;legislature'), ('استدامة', 'verb', 'continue;make_last'), ('موارد طبيعية', 'adj', 'natural;normal'), ('انبعاثات', 'noun', 'resurrection;revival'), ('كفاءة الطاقة', 'noun', 'energy;potential;power'), ('جهود', 'noun', 'effort;endeavor;exertion'), ('مبادرات', 'noun', 'initiative;proposal'), ('قطاع خاص', 'adj', 'exclusive;private;special;specific'), ('قطاع عام', 'noun', 'year'), ('استراتيجية', 'adj', 'strategic'), ('عواقب', 'noun', 'consequence;result'), ('إجراءات', 'noun', 'carrying_out;conducting;measure;process;step;undertaking')]"
Advanced,ما هو تأثير العولمة على الثقافات المحلية,What is the impact of globalization on local cultures?,6,104,C,6,"[4, 5]","[('العولمة', 'noun', 'globalization'), ('المحلية', 'adj', 'local'), ('الهوية', 'noun', 'identity;identity_card'), ('التكيف', 'noun', 'adaptation;conformity'), ('الاندماج', 'noun', 'absorption;assimilation;fusion'), ('التعارض', 'noun', 'clash;conflict'), ('التفاوت', 'noun', 'contradiction;difference;disparity'), ('التنميط', 'noun', 'categorization;classification'), ('العولمة الثقافية', 'adj', 'cultural;intellectual'), ('الانفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('الاندثار', 'noun', 'extinction;obliteration;vanishing'), ('الهوية الثقافية.', 'adj', 'cultural;intellectual')]"
Advanced,تحدث عن دور التعليم في مكافحة الفقر.,Talk about the role of education in combating poverty.,7,105,C,7,"[4, 5]","[('مستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('تمكين', 'noun', 'enabling;making_possible;strengthening'), ('استراتيجية', 'adj', 'strategic'), ('شراكة', 'noun', 'partnership'), ('موارد', 'noun', 'resource;source'), ('شمولية', 'noun', 'totality;universality'), ('نهضة', 'noun', 'advancement;promotion;renaissance')]"
Advanced,ما هو تأثير الإعلام على السياسة؟,What is the impact of the media on politics?,5,106,C,5,"[4, 5]","[('وسائل الإعلام', 'noun', 'information;media;medium'), ('السياسة', 'noun', 'policy;politics'), ('التضليل الإعلامي', 'adj', 'information;media;medium'), ('الديمقراطية', 'noun', 'democrat'), ('الرقابة', 'noun', 'censorship;surveillance'), ('الحياد', 'noun', 'derailment;neutrality'), ('الموضوعية', 'noun', 'objectivity'), ('التلاعب', 'noun', 'free_play;game;venality'), ('الشفافية', 'noun', 'clarity;openness;translucence;transparency'), ('المصداقية', 'noun', 'credibility'), ('التغطية الإعلامية', 'adj', 'information;media;medium'), ('الحملات الانتخابية', 'adj', 'election;electoral;selection'), ('النفوذ', 'noun', 'effect;influence'), ('القرار السياسي', 'noun', 'politician;statesman'), ('الخطاب الإعلامي', 'adj', 'information;media;medium'), ('التحقيقات الصحفية', 'adj', 'journalistic;newspaper;press'), ('الأجندة السياسية', 'adj', 'political'), ('الاستقطاب', 'noun', 'polarization;unification'), ('الرقابة الإعلامية', 'adj', 'information;media;medium')]"
Advanced,تحدث عن دور الشباب في التغيير الاجتماعي.,Talk about the role of youth in social change.,6,107,C,6,"[4, 5]","[('مبادرات', 'noun', 'initiative;proposal'), ('رؤية', 'noun', 'opinion;sight;view;viewing;vision'), ('تطلعات', 'noun', 'aspiration;endeavor'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('استدامة', 'verb', 'continue;make_last'), ('حراك.', 'noun', 'motion;movement')]"
Advanced,ما هو تأثير التكنولوجيا على الخصوصية؟,What is the impact of technology on privacy?,15,108,C,15,"[4, 5]","[('اختراق', 'noun', 'crossing;incursion;penetration'), ('تشفير', 'noun', nan), ('سياسات الخصوصية', 'noun', 'peculiarity;private_affair;unique_characteristic'), ('حقوق المستخدم', 'noun', 'employed;employee'), ('خوارزميات', 'noun_prop', 'Al-Khwārizmī'), ('رقابة', 'noun', 'censorship;surveillance')]"
Advanced,تحدث عن دور الفن في التعبير عن القضايا الاجتماعية.,Talk about the role of art in expressing social issues.,6,109,C,6,"[4, 5]","[('الهوية', 'noun', 'identity;identity_card'), ('النقد', 'noun', 'criticism;critique'), ('الجمالية', 'adj', 'aesthetic'), ('الرمزية', 'adj', 'encoded;encrypted;in_cipher;symbolic'), ('المقاومة', 'noun', 'opposition;resistance;struggle'), ('المعاصرة', 'adj', 'contemporaneous;contemporary'), ('الحراك', 'noun', 'motion;movement'), ('الاستقلالية', 'adj', 'autonomous;independent')]"
Advanced,تحدث عن أهمية التعليم في بناء المجتمع.,Talk about the importance of education in building society.,7,110,C,7,"[4, 5]","[('مؤسسات', 'noun', 'institution;organization'), ('استدامة', 'verb', 'continue;make_last'), ('تطلعات', 'noun', 'aspiration;endeavor')]"
Advanced,ما هي التحديات التي تواجه الديمقراطية في العالم؟,What are the challenges facing democracy in the world?,5,111,C,5,"[4, 5]","[('ديمقراطية', 'noun', 'democrat'), ('شفافية', 'noun', 'clarity;openness;translucence;transparency'), ('مؤسسات', 'noun', 'institution;organization'), ('حوكمة', 'noun', nan), ('تعددية', 'noun', 'multiplicity;pluralism;plurality'), ('رقابة', 'noun', 'censorship;surveillance'), ('استقلالية', 'adj', 'autonomous;independent'), ('نزاهة', 'noun', 'impartiality;neutral_attitude'), ('تشريعات', 'noun', 'legislation;legislature'), ('مساواة', 'noun', 'equal_rights;equality'), ('تنمية مستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('إعلام', 'noun', 'information;media;medium'), ('تقييد', 'noun', 'limitation;restriction'), ('تطرف', 'noun', 'extremism;radicalism'), ('قمع', 'noun', 'repression'), ('انفتاح', 'noun', 'Infitah;open_door;opening_up;openness;receptiveness'), ('استقرار سياسي', 'noun', 'politician;statesman'), ('مؤسسات غير حكومية.', 'adj', 'governmental;official;state')]"
Advanced,تحدث عن دور الشباب في بناء المستقبل.,Talk about the role of youth in building the future.,6,112,C,6,"[4, 5]","[('الاستدامة', 'verb', 'continue;make_last'), ('المبادرات', 'noun', 'initiative;proposal'), ('التمكين', 'noun', 'enabling;making_possible;strengthening'), ('النهضة', 'noun', 'awakening;growth'), ('الإلهام', 'noun', 'inspiration')]"
Advanced,ما هو تأثير التكنولوجيا على التعليم؟,What is the impact of technology on education?,15,113,C,15,"[4, 5]","[('تقنية', 'adj', 'technical'), ('منصة', 'noun', 'platform;podium'), ('محاكاة', 'noun', 'imitation;resemblance'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('موارد', 'noun', 'resource;source'), ('برمجيات', 'noun', 'software'), ('واقع معزز', 'adj', 'reinforcement;reinforcing'), ('أتمتة', 'noun_prop', nan), ('منصات تعليمية', 'adj', 'educational;instructional;pedagogical')]"
Advanced,ما رأيك في دور الحكومة في المجتمع؟,What do you think about the role of government in society?,5,114,C,5,"[4, 5]","[('السياسة', 'noun', 'policy;politics'), ('التشريع', 'noun', 'legislation;legislature'), ('الديمقراطية', 'noun', 'democrat'), ('الشفافية', 'noun', 'clarity;openness;translucence;transparency'), ('البنية التحتية', 'adj', 'infra-;under'), ('الاستراتيجية', 'noun', 'strategy'), ('المساواة', 'noun', 'equal_rights;equality'), ('الشراكة', 'noun', 'partnership')]"
Advanced,ناقش تأثير الذكاء الاصطناعي على سوق العمل العالمي.,Discuss the impact of artificial intelligence on the global labor market.,15,115,C,15,"[4, 5]","[('أتمتة', 'noun_prop', nan), ('إنتاجية', 'adj', 'production;productive'), ('بطالة', 'noun', 'idleness;joblessness'), ('كفاءة', 'noun', 'competence;proficiency;suitability'), ('استدامة', 'verb', 'continue;make_last'), ('تخصص', 'noun', 'major_field;specialization'), ('استراتيجية', 'adj', 'strategic'), ('برمجيات', 'noun', 'software')]"
Advanced,ما هي التحديات التي يواجهها العالم العربي اليوم؟,What are the challenges facing the Arab world today?,5,116,C,5,"[4, 5]","[('نزاعات', 'noun', 'conflict;struggle'), ('سياسية', 'adj', 'political'), ('بطالة', 'noun', 'idleness;joblessness'), ('هجرة', 'noun', 'Hegira;emigration;exodus'), ('تطرف', 'noun', 'extremism;radicalism'), ('موارد', 'noun', 'resource;source'), ('ديمقراطية', 'noun', 'democrat'), ('هوية', 'noun', 'identity;identity_card'), ('استدامة', 'verb', 'continue;make_last'), ('وسائل الإعلام', 'noun', 'information;media;medium'), ('تشريعات', 'noun', 'legislation;legislature'), ('مساواة', 'noun', 'equal_rights;equality'), ('عولمة', 'noun', 'globalization'), ('اندماج', 'noun', 'absorption;assimilation;fusion'), ('نزوح', 'noun', 'emigration;migration'), ('حوكمة.', 'noun', nan)]"
Advanced,تحدث عن أهمية التعليم الرقمي في عصرنا الحالي.,Talk about the importance of digital education in our current era.,7,117,C,7,"[4, 5]","[('التعليم الرقمي', 'adj', 'digital;number;numerical'), ('الفعالية', 'noun', 'activity;effectiveness;efficiency;event'), ('المنصات التعليمية', 'adj', 'educational;instructional;pedagogical'), ('المحتوى الرقمي', 'adj', 'digital;number;numerical'), ('المهارات الرقمية', 'adj', 'digital;number;numerical'), ('التعلم الذاتي', 'adj', 'auto-;autonomous;self'), ('التكيف', 'noun', 'adaptation;conformity'), ('العصر الرقمي', 'adj', 'digital;number;numerical'), ('الكفاءة', 'noun', 'competence;proficiency;suitability'), ('الاستدامة', 'verb', 'continue;make_last'), ('التخصصات', 'noun', 'major_field;specialization'), ('البنية التحتية', 'adj', 'infra-;under'), ('الوسائط المتعددة', 'adj', 'manifold;multi-;numerous;poly-'), ('التعلم التفاعلي', 'adj', 'interactive;reactive'), ('التعلم مدى الحياة', 'noun', 'insult;jawbone;vilification')]"
Advanced,ما هي الحلول الممكنة لمواجهة مشكلة البطالة في العالم العربي؟,What are the possible solutions to address the problem of unemployment in the Arab world?,6,118,C,6,"[4, 5]","[('البطالة', 'noun', 'idleness;joblessness'), ('سياسات', 'noun', 'policy;politics'), ('قطاع خاص', 'adj', 'exclusive;private;special;specific'), ('رواد أعمال', 'noun', 'action;activity;work'), ('مؤهلات', 'noun', 'certification;qualification'), ('بطالة الشباب', 'noun', 'styptic_pencil;young_woman;youth'), ('تمويل', 'noun', 'backing;financing;funding'), ('استراتيجيات', 'noun', 'strategy'), ('إنتاجية', 'adj', 'production;productive'), ('هجرة', 'noun', 'Hegira;emigration;exodus'), ('عمالة', 'noun', 'employment;labor_force'), ('تشريعات', 'noun', 'legislation;legislature'), ('عولمة', 'noun', 'globalization')]"
Advanced,كيف تؤثر الحروب والنزاعات على التطور العلمي والتكنولوجي؟,How do wars and conflicts affect scientific and technological development?,5,119,C,5,"[4, 5]","[('نزاعات', 'noun', 'conflict;struggle'), ('موارد', 'noun', 'resource;source'), ('استراتيجيات', 'noun', 'strategy'), ('مقاومة', 'noun', 'opposition;resistance;struggle'), ('استغلال', 'noun', 'exploitation;utilization')]"
Advanced,ناقش دور الأديان في تعزيز السلام العالمي.,Discuss the role of religions in promoting world peace.,5,120,C,5,"[4, 5]","[('تعايش', 'noun', 'coexistence;living_together'), ('نزاع', 'noun', 'conflict;struggle'), ('معتقدات', 'noun', 'conviction;creed;dogma'), ('روحانية', 'noun', 'spirituality'), ('تسوية', 'noun', 'settlement;solution'), ('توحيد', 'noun', 'monotheism;standardization;unification'), ('مبادئ', 'noun', 'bas;basis;principle'), ('مصالحة', 'noun', 'compromise;conciliation')]"
Advanced,كيف يمكننا تحسين نظام الرعاية الصحية في الدول النامية؟,How can we improve the health care system in developing countries?,8,121,C,8,"[4, 5]","[('المستدامة', 'noun', 'lasting;permanent;secure;sustained;uniterrupted'), ('البنية التحتية', 'adj', 'infra-;under'), ('التمويل', 'noun', 'backing;financing;funding'), ('الكفاءة', 'noun', 'competence;proficiency;suitability'), ('الموارد', 'noun', 'resource;source'), ('السياسات', 'noun', 'policy;politics'), ('الكوادر', 'noun', 'cadre;functionary;staff'), ('التخصصات', 'noun', 'major_field;specialization'), ('الاستدامة', 'verb', 'continue;make_last'), ('الشراكة', 'noun', 'partnership'), ('الإحصائيات', 'adj', 'statistical;statistician'), ('المؤشرات', 'noun', 'gage;index;indication;indicator;measure'), ('التشريعات', 'noun', 'legislation;legislature'), ('اللامساواة', 'noun', nan), ('الحوكمة', 'noun', nan), ('الفعالية', 'noun', 'activity;effectiveness;efficiency;event')]"
Advanced,كيف يمكن للعلوم الإنسانية أن تسهم في حل الأزمات العالمية؟,How can the humanities contribute to solving global crises?,7,122,C,7,"[4, 5]","[('تسهم', 'verb', 'contribute;participate;share'), ('فلسفي', 'adj', 'philosophical'), ('نقد', 'noun', 'criticism;critique'), ('تفكير نقدي', 'adj', 'cash;critical;monetary'), ('استدامة', 'verb', 'continue;make_last'), ('تعايش', 'noun', 'coexistence;living_together'), ('تعددية', 'noun', 'multiplicity;pluralism;plurality')]"
